212,211,212,211,211,212,211,212,212,211,212,212,212,212,211,211,212,211,212,211,212,211,212,211,212,212,212,212,211,212,212,211,212,212,211,211,211,212,212,212,212,212,211,212,212,211,211,211,212,211,212,211,211,212,212,211,212,211,212,212,212,212,212,212,212,211,212,211,211,212,212,211,211,211,212,212,211,212,212,211
211,211,211,211,212,211,211,211,211,212,212,212,212,211,212,212,212,211,212,211,212,211,212,211,212,212,212,212,212,211,212,212,212,212,211,212,211,212,211,211,212,212,212,211,211,211,212,211,212,211,212,212,211,212,211,212,211,211,211,212,212,211,211,212,212,212,212,212,211,212,212,211,212,212,211,211,211,212,211,212
212,211,212,212,212,211,212,212,211,212,212,211,211,212,211,212,211,211,211,211,212,212,211,212,211,211,211,211,212,211,212,211,212,212,212,212,211,211,212,212,212,212,212,211,212,212,211,212,211,212,211,211,211,212,212,211,211,211,211,211,211,211,212,212,211,211,212,212,211,211,212,212,212,211,211,211,211,212,211,211
212,212,212,211,211,212,212,212,211,212,212,211,211,211,212,211,212,212,212,211,212,211,211,211,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,211,211,211,212,211,211,212,211,212,211,212,211,211,211,211,211,211,211,211,211,211,212,211,212,211,212,211,211,211,212,212,212,212,212,212,212,212,211,211,211,212
211,212,211,211,211,212,211,212,212,211,211,211,211,212,212,212,212,211,211,211,212,211,211,211,211,212,212,211,211,211,212,211,212,212,211,212,212,211,212,211,211,211,211,211,212,212,211,212,211,211,212,211,211,212,211,212,211,211,212,212,212,212,212,211,211,212,212,212,211,212,212,211,212,212,212,212,212,211,211,212
212,211,212,211,211,211,212,212,212,211,212,212,212,212,211,212,211,212,212,212,212,211,211,212,212,211,212,211,212,212,211,212,212,211,212,212,211,211,212,212,212,212,212,212,212,211,212,211,212,211,211,212,212,212,211,212,212,211,211,211,211,212,212,212,211,211,211,212,212,212,211,212,212,212,212,211,212,212,211,212
211,211,212,211,212,211,211,211,211,211,211,211,212,211,212,212,211,211,212,212,212,212,212,211,212,211,211,211,211,211,211,212,211,212,211,211,211,211,212,211,212,211,212,211,211,211,211,211,212,211,211,212,212,211,212,212,212,212,211,211,212,211,211,212,211,212,212,212,211,212,212,211,212,211,212,212,212,211,212,211
212,211,212,212,212,212,212,211,212,212,212,211,212,211,211,211,212,211,212,212,211,211,212,211,212,211,212,212,211,212,211,211,211,211,211,211,211,211,212,212,211,212,211,211,211,212,211,212,211,212,212,212,212,211,211,211,212,212,211,211,211,212,212,211,211,211,212,211,211,211,211,212,212,212,212,211,211,211,212,212
212,212,211,212,212,212,211,212,211,212,211,211,211,212,212,212,211,211,211,211,212,211,211,212,211,212,212,211,212,211,211,212,211,211,211,211,212,212,211,211,212,211,212,211,211,212,212,211,212,212,211,212,212,211,212,212,212,212,211,211,211,212,211,211,212,212,212,212,211,211,211,211,212,212,212,211,211,212,212,212
212,211,212,212,211,211,211,211,212,212,212,211,212,211,212,212,211,212,211,211,212,212,212,212,212,212,212,212,211,211,212,212,211,211,212,211,212,211,211,212,212,212,211,212,211,211,211,211,211,212,211,212,211,211,211,211,212,211,212,211,211,211,212,211,212,212,211,211,211,211,212,212,212,212,212,212,212,212,211,211
212,212,212,211,212,212,212,211,211,212,212,212,211,211,212,212,211,211,211,211,211,211,212,211,211,211,211,212,212,211,212,212,211,212,212,212,211,212,212,211,211,212,212,212,211,211,212,211,211,212,212,211,212,212,212,211,211,211,212,211,211,211,211,212,212,212,212,212,212,212,211,212,211,212,211,211,211,211,212,211
211,212,212,212,211,211,211,212,212,211,212,212,211,211,211,212,211,212,212,212,212,211,212,211,212,211,212,211,211,211,212,212,211,211,211,211,212,211,211,212,212,212,211,212,212,211,212,212,212,211,211,212,212,211,211,212,212,212,211,211,211,211,212,212,211,211,212,211,211,211,211,212,212,211,211,212,211,212,211,211
211,211,212,212,212,211,212,211,212,211,211,211,212,211,212,211,211,211,212,212,211,212,211,211,211,212,211,211,212,212,211,211,211,212,211,212,211,211,211,211,212,211,212,211,212,212,211,212,211,211,212,211,211,211,211,212,212,212,211,211,211,212,212,211,211,212,212,212,212,212,211,211,212,212,212,212,212,212,212,212
211,211,212,211,212,212,211,212,211,212,212,212,212,211,212,211,212,211,212,212,212,211,212,212,212,211,212,211,212,211,211,212,211,211,212,211,211,211,211,212,211,212,212,211,211,212,211,212,211,212,212,211,212,212,211,211,211,211,211,211,212,211,211,211,212,211,212,211,211,211,212,211,211,212,212,212,212,212,211,211
212,211,211,211,211,211,211,212,211,212,211,212,212,212,211,211,212,212,212,211,211,212,212,212,211,211,212,211,212,211,211,212,212,211,212,212,211,212,211,212,211,211,211,211,212,212,212,211,211,211,211,212,212,211,212,211,211,211,212,212,211,212,212,211,211,212,212,212,211,212,211,211,212,212,212,211,211,211,211,211
212,212,211,211,211,212,211,211,212,211,212,211,211,211,211,212,212,212,212,211,211,212,212,212,211,212,211,211,211,212,211,212,211,211,211,211,211,211,212,212,212,211,211,211,212,212,211,212,211,211,211,212,212,212,212,211,212,211,212,211,212,212,211,212,212,212,212,212,211,211,211,211,212,212,211,212,211,212,211,211
212,212,211,211,212,211,212,211,212,212,212,212,212,211,211,211,212,212,212,212,211,212,212,212,211,211,212,212,211,211,212,211,211,212,212,212,212,212,211,211,211,212,211,212,211,211,212,212,211,211,212,212,212,212,212,212,211,211,211,212,211,212,211,212,212,212,211,211,212,211,211,212,212,212,212,212,211,212,212,212
211,211,211,212,212,211,211,211,211,212,212,211,212,212,211,211,211,212,211,211,211,212,211,211,211,211,212,212,212,212,211,212,212,212,212,212,212,212,211,212,212,212,212,212,212,212,212,211,211,211,212,212,212,212,211,212,211,212,212,212,211,212,212,211,211,212,212,212,212,212,212,211,211,211,211,212,212,211,211,212
212,212,212,212,212,211,211,212,212,212,212,212,211,211,211,211,212,211,212,212,212,212,211,211,212,212,212,211,212,212,211,211,212,211,212,212,212,212,211,212,212,212,212,211,211,211,212,212,212,211,211,211,212,212,212,211,212,212,212,212,211,211,211,211,211,212,211,211,211,212,212,212,212,211,211,211,212,212,212,212
212,212,211,212,211,211,211,211,211,212,212,211,211,212,211,212,211,211,212,211,212,211,212,212,211,211,211,211,212,212,211,211,212,211,212,211,211,212,212,211,212,212,211,212,211,212,212,212,212,211,212,212,212,212,212,211,212,212,211,212,212,211,211,212,211,212,212,211,212,212,211,211,211,211,212,211,212,211,211,211
212,211,211,211,211,211,212,211,211,211,211,212,211,211,211,212,212,211,211,212,211,212,211,211,212,212,212,211,211,211,211,212,212,212,211,212,211,211,211,211,212,211,212,211,211,212,212,212,211,211,211,212,211,212,211,211,212,212,212,212,212,212,212,211,212,211,212,211,212,211,212,211,211,212,211,211,212,211,211,212
212,211,212,212,211,211,212,212,211,211,211,212,212,211,212,212,211,212,211,211,212,211,211,211,211,212,211,212,212,211,211,212,211,211,211,211,212,211,211,212,212,212,211,211,212,211,211,212,212,211,212,212,211,212,212,212,212,212,212,212,211,211,212,212,211,211,212,211,212,212,211,211,211,212,211,211,212,211,212,212
211,211,211,211,212,212,212,211,211,212,211,211,211,212,211,212,211,211,211,212,211,211,212,211,211,212,211,212,211,211,211,212,212,212,212,211,212,212,211,212,211,212,212,211,212,212,212,211,211,211,211,212,212,212,212,212,212,212,211,211,211,212,212,211,211,211,211,211,211,211,212,212,211,211,211,211,212,212,212,211
212,211,212,211,212,211,212,211,211,211,211,211,211,212,211,212,212,211,211,211,211,211,211,211,211,211,211,212,211,211,211,211,212,212,211,211,211,212,211,211,212,211,211,212,212,211,211,212,212,211,212,211,212,212,212,211,212,211,212,212,212,212,212,212,211,211,211,212,212,212,211,212,212,212,212,212,212,212,211,211
211,212,211,212,211,211,212,211,211,211,211,211,212,211,211,212,211,212,212,211,212,211,212,212,211,212,212,211,212,212,211,211,211,211,212,211,211,212,212,211,212,211,211,212,211,212,211,212,211,211,212,211,212,211,212,211,212,212,212,212,211,212,211,212,212,211,212,211,212,212,211,212,212,212,211,212,212,211,211,212
212,211,211,212,212,211,212,212,211,211,212,211,211,211,212,211,212,211,211,212,211,212,211,212,211,211,211,211,212,212,212,211,212,211,211,212,211,211,211,212,212,212,212,212,212,211,212,211,211,211,211,211,211,211,211,212,212,211,211,212,211,212,212,211,212,211,212,211,211,212,211,211,212,211,211,211,212,211,211,211
212,211,212,211,211,212,211,211,211,212,211,211,211,211,212,211,211,212,212,211,211,211,212,211,211,212,211,211,212,211,211,212,212,211,211,211,212,212,212,211,212,211,211,211,212,212,212,211,211,211,212,211,211,211,211,212,212,211,212,211,211,212,212,211,212,212,211,212,211,212,211,212,211,211,211,211,211,211,211,211
211,212,212,212,212,212,212,212,211,211,212,211,211,212,211,212,212,211,212,212,211,211,212,211,212,211,212,211,211,212,212,212,211,211,211,211,211,211,212,211,212,211,211,212,212,212,212,211,212,212,212,211,212,212,211,212,212,211,212,212,212,211,211,211,211,212,212,212,212,211,212,212,211,211,211,212,212,212,211,211
211,212,212,212,211,212,212,212,212,211,211,211,212,211,211,212,212,212,211,211,212,212,212,212,212,211,212,211,211,211,211,211,212,211,212,212,212,211,211,211,211,211,211,212,211,212,212,211,211,212,211,212,212,212,212,211,212,211,212,211,212,212,212,212,211,211,211,211,212,212,212,211,212,211,212,211,211,212,212,211
212,211,211,212,212,211,212,211,211,211,211,212,212,212,212,212,211,211,212,211,211,212,211,212,212,212,212,211,211,212,211,212,211,211,212,211,212,211,212,211,212,211,212,211,212,211,212,212,212,212,212,212,212,211,211,211,212,212,212,211,211,212,211,212,212,212,211,211,211,211,211,212,212,211,212,212,211,211,212,212
212,212,211,211,211,212,211,211,212,211,211,211,212,212,212,211,212,211,212,212,211,212,212,211,211,211,211,211,211,211,211,211,211,211,211,211,211,212,212,211,212,212,212,211,212,212,211,211,212,212,211,211,212,211,211,212,212,212,212,211,212,211,212,212,211,212,212,212,211,211,211,211,211,211,211,211,212,211,211,211
177,177,177,195,177,196,178,178,196,177,177,196,195,177,196,195,195,178,195,177,196,177,196,177,177,196,195,196,196,196,178,195,196,196,177,196,177,196,178,196,196,196,196,177,195,177,196,196,196,196,196,196,195,177,196,196,177,177,196,196,177,196,177,177,196,177,177,196,196,177,177,177,196,177,196,177,196,196,196,196
196,177,177,196,196,196,177,177,196,177,178,196,177,177,177,177,177,195,196,196,177,177,177,196,177,196,177,177,178,196,178,196,196,195,177,196,196,177,195,196,177,177,195,177,196,196,177,178,177,195,177,177,196,177,177,196,177,196,178,177,195,196,196,177,177,196,178,178,177,196,196,196,177,177,177,196,196,177,196,196
